P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category
W-LUM-47-024,Galdha,Palpa,Western,0.001,0.004,0.4732041049030787,0.266,0.32871012482662965,0.02459016393442623,0.02392,Lowest
M-BHE-57-008,Betahani,Banke,Mid-Western,0.0,0.008,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.020491803278688527,0.0208,Lowest
F-SET-68-018,Kailash,Bajhang,Far-Western,0.0,0.002,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
W-LUM-46-024,Daungha,Gulmi,Western,0.0,0.003,0.6351197263397947,0.333,0.47434119278779474,0.01434426229508197,0.013880000000000002,Lowest
M-BHE-60-041,Pagnath,Dailekh,Mid-Western,0.0,0.003,0.7457240592930445,0.759,0.8363384188626907,0.006147540983606557,0.00628,Lowest
W-GAN-36-057,Swara,Gorkha,Western,0.119,0.004,0.6009122006841505,0.521,0.5839112343966713,0.13114754098360656,0.13163,Medium-High
W-LUM-50-037,Jawabhari,Kapilbastu,Western,0.001,0.003,0.6465222348916762,0.664,0.710124826629681,0.026639344262295084,0.02596,Low
C-JAN-21-052,Sunarpani,Ramechhap,Central,0.017,0.002,0.6830102622576968,0.606,0.6920943134535368,0.05942622950819672,0.05918,Low
M-BHE-60-050,Santalla,Dailekh,Mid-Western,0.0,0.005000000000000001,0.7457240592930445,0.759,0.8363384188626907,0.0,0.0,Lowest
C-JAN-17-076,Pachaharwa,Dhanusa,Central,0.010000000000000002,0.004,0.41163055872291904,0.77,0.6407766990291262,0.05942622950819672,0.0588,Low
C-BAG-23-002,Badegau,Sindhupalchok,Central,0.133,0.005000000000000001,0.6476624857468642,0.657,0.7059639389736476,0.16188524590163936,0.1617,Medium-High
C-BAG-24-022,Devitar,Kavrepalanchok,Central,0.15800000000000003,0.003,0.6031927023945267,0.331,0.4521497919556171,0.12090163934426229,0.12173,Medium-High
C-JAN-22-021,Japhe,Dolakha,Central,0.038000000000000006,0.004,0.7251995438996579,0.5860000000000001,0.7045769764216366,0.09426229508196722,0.09499,Medium-Low
F-SET-68-004,Bhatekhola,Bajhang,Far-Western,0.0,0.004,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
W-LUM-47-034,Jyamire,Palpa,Western,0.001,0.004,0.4732041049030787,0.266,0.32871012482662965,0.022540983606557378,0.023010000000000003,Lowest
C-JAN-21-035,Manthali,Ramechhap,Central,0.031,0.008,0.6830102622576968,0.606,0.6920943134535368,0.11065573770491804,0.11075,Medium-High
W-LUM-48-049,Prasauni,Nawalparasi,Western,0.008,0.006,0.5062713797035348,0.351,0.40776699029126207,0.05942622950819672,0.05915000000000001,Low
E-SAG-16-088,Radhopur,Siraha,Eastern,0.008,0.004,0.21550741163055875,0.797,0.5409153952843272,0.05327868852459017,0.05347,Low
F-SET-71-015,Godawari,Kailali,Far-Western,0.0,0.016,0.3694412770809578,0.397,0.35644937586685166,0.0,0.0,Lowest
M-BHE-59-014,Dharapani,Surkhet,Mid-Western,0.0,0.003,0.5233751425313569,0.269,0.36199722607489604,0.006147540983606557,0.00562,Lowest
M-BHE-58-027,Sanashree,Bardiya,Mid-Western,0.0,0.018,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
W-GAN-38-015,Chok chisapani,Tanahu,Western,0.028999999999999998,0.004,0.5997719498289624,0.404,0.5020804438280166,0.07991803278688525,0.07998,Medium-Low
F-SET-69-042,Kuntibandali,Achham,Far-Western,0.0,0.003,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
C-NAR-34-037,Janakitala,Parsa,Central,0.010000000000000002,0.005000000000000001,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.05942622950819672,0.06029,Medium-Low
W-DHA-42-006,Jhong,Mustang,Western,0.0,0.0,0.8882554161915621,0.36800000000000005,0.651872399445215,0.006147540983606557,0.006900000000000001,Lowest
W-LUM-51-026,Khidim,Arghakhanchi,Western,0.0,0.004,0.5644241733181301,0.332,0.4299583911234396,0.0,0.0,Lowest
E-KOS-09-014,Kharang,Sankhuwasabha,Eastern,0.0,0.006,0.23261117445838086,0.523,0.36061026352288483,0.01639344262295082,0.01728,Lowest
M-BHE-59-042,Rakam,Surkhet,Mid-Western,0.0,0.004,0.5233751425313569,0.269,0.36199722607489604,0.006147540983606557,0.0071400000000000005,Lowest
M-KAR-66-020,Rodikot,Humla,Mid-Western,0.0,0.003,0.43671607753705816,1.0,0.8155339805825242,0.006147540983606557,0.005520000000000001,Lowest
M-KAR-64-018,Nanikot,Kalikot,Mid-Western,0.0,0.006,0.6510832383124288,0.876,0.8599167822468793,0.00819672131147541,0.0072,Lowest
C-BAG-24-085,Simthali,Kavrepalanchok,Central,0.125,0.002,0.6031927023945267,0.331,0.4521497919556171,0.09836065573770492,0.09784000000000001,Medium-Low
M-BHE-57-004,Basudevapur,Banke,Mid-Western,0.0,0.007000000000000001,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.0,0.0,Lowest
C-JAN-17-017,BegaShivapur,Dhanusa,Central,0.013000000000000001,0.012,0.41163055872291904,0.77,0.6407766990291262,0.09426229508196722,0.09446,Medium-Low
E-SAG-12-041,Raniban,Okhaldhunga,Eastern,0.003,0.002,0.5758266818700113,0.5830000000000001,0.610263522884882,0.030737704918032786,0.0303,Low
E-KOS-10-060,Tunggechha,Bhojpur,Eastern,0.0,0.002,0.39908779931584953,0.505,0.44937586685159503,0.012295081967213115,0.01226,Lowest
C-BAG-24-070,PuranogaunDapcha,Kavrepalanchok,Central,0.215,0.002,0.6031927023945267,0.331,0.4521497919556171,0.12295081967213115,0.12262,Medium-High
C-BAG-24-063,NasikasthanSangha,Kavrepalanchok,Central,0.34800000000000003,0.006,0.6031927023945267,0.331,0.4521497919556171,0.20901639344262296,0.20958000000000002,High
E-SAG-16-094,Sarswar,Siraha,Eastern,0.007000000000000001,0.006,0.21550741163055875,0.797,0.5409153952843272,0.05942622950819672,0.058480000000000004,Low
M-BHE-59-045,Ratudevistan,Surkhet,Mid-Western,0.0,0.002,0.5233751425313569,0.269,0.36199722607489604,0.004098360655737705,0.00393,Lowest
C-NAR-33-042,Inarwamal,Bara,Central,0.012,0.008,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.07991803278688525,0.07938,Medium-Low
F-MAH-74-049,Salena,Baitadi,Far-Western,0.0,0.004,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
F-MAH-74-021,Gokuleswor,Baitadi,Far-Western,0.0,0.004,1.0,0.331,0.6934812760055478,0.0,0.0,Lowest
C-JAN-19-098,Sundarpur,Sarlahi,Central,0.018,0.008,0.346636259977195,0.835,0.6463245492371705,0.09221311475409837,0.09175,Medium-Low
C-BAG-27-004,Balambu,Kathmandu,Central,0.09100000000000001,0.008,0.8768529076396807,0.18200000000000002,0.5159500693481275,0.14549180327868852,0.14639,Medium-High
E-SAG-12-008,Bhussinga,Okhaldhunga,Eastern,0.002,0.002,0.5758266818700113,0.5830000000000001,0.610263522884882,0.026639344262295084,0.02582,Low
M-BHE-57-034,Phatepur,Banke,Mid-Western,0.0,0.017,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.02868852459016394,0.02819,Low
C-JAN-18-004,BairgiyaBanchauri,Mahottari,Central,0.012,0.007000000000000001,0.3603192702394527,0.862,0.6740638002773925,0.0778688524590164,0.07756,Medium-Low
W-GAN-36-038,Lapu,Gorkha,Western,0.06899999999999999,0.002,0.6009122006841505,0.521,0.5839112343966713,0.0860655737704918,0.08652,Medium-Low
C-NAR-33-086,RampurTokani,Bara,Central,0.013000000000000001,0.007000000000000001,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.07991803278688525,0.07950000000000002,Medium-Low
E-SAG-13-057,Pauwasera,Khotang,Eastern,0.0,0.002,0.43671607753705816,0.396,0.3966712898751734,0.01434426229508197,0.014240000000000001,Lowest
C-NAR-31-015,Fakhel,Makwanpur,Central,0.30400000000000005,0.005000000000000001,0.43557582668187006,0.36400000000000005,0.3744798890429959,0.17418032786885246,0.17391,High
C-BAG-24-052,Mahadevsthan,Kavrepalanchok,Central,0.16100000000000003,0.008,0.6031927023945267,0.331,0.4521497919556171,0.17827868852459017,0.17838,High
W-LUM-49-065,Silautiya,Rupandehi,Western,0.002,0.009,0.7571265678449259,0.29500000000000004,0.521497919556172,0.045081967213114756,0.04583,Low
C-JAN-22-028,Katakuti,Dolakha,Central,0.098,0.004,0.7251995438996579,0.5860000000000001,0.7045769764216366,0.1290983606557377,0.12948,Medium-High
W-LUM-46-042,Harmichaur,Gulmi,Western,0.0,0.002,0.6351197263397947,0.333,0.47434119278779474,0.01434426229508197,0.01396,Lowest
C-BAG-29-016,Thuman,Rasuwa,Central,0.03900000000000001,0.001,0.4891676168757127,0.786,0.6990291262135923,0.05737704918032788,0.0583,Low
W-GAN-38-041,Satiswara,Tanahu,Western,0.018,0.004,0.5997719498289624,0.404,0.5020804438280166,0.06762295081967214,0.0684,Medium-Low
F-SET-71-027,Narayanpur,Kailali,Far-Western,0.0,0.011000000000000001,0.3694412770809578,0.397,0.35644937586685166,0.0,0.0,Lowest
E-SAG-16-104,Sukhipur,Siraha,Eastern,0.004,0.010000000000000002,0.21550741163055875,0.797,0.5409153952843272,0.05942622950819672,0.059680000000000004,Medium-Low
C-BAG-23-034,Jyamire,Sindhupalchok,Central,0.096,0.006,0.6476624857468642,0.657,0.7059639389736476,0.14754098360655737,0.14682,Medium-High
E-KOS-05-035,Keroun,Morang,Eastern,0.001,0.013000000000000001,0.44811858608893956,0.877,0.7364771151178917,0.034836065573770496,0.03494,Low
E-SAG-13-021,Dandagoun,Khotang,Eastern,0.0,0.003,0.43671607753705816,0.396,0.3966712898751734,0.01434426229508197,0.014499999999999999,Lowest
F-SET-68-034,Melbisauni,Bajhang,Far-Western,0.0,0.004,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
W-GAN-39-040,Pauwegaude,Syangja,Western,0.002,0.003,0.45952109464082097,0.488,0.47434119278779474,0.02868852459016394,0.02793,Low
E-KOS-06-003,Amahibelaha,Sunsari,Eastern,0.001,0.007000000000000001,0.44127708095781076,0.606,0.5450762829403606,0.03278688524590164,0.03288,Low
C-NAR-31-002,Ambhanjyang,Makwanpur,Central,0.128,0.007000000000000001,0.43557582668187006,0.36400000000000005,0.3744798890429959,0.14959016393442623,0.15008,Medium-High
C-JAN-17-037,Fulgama,Dhanusa,Central,0.009,0.012,0.41163055872291904,0.77,0.6407766990291262,0.0860655737704918,0.08529,Medium-Low
C-NAR-34-038,Jeetpur,Parsa,Central,0.010000000000000002,0.005000000000000001,0.41961231470923605,0.6070000000000001,0.5325936199722607,0.06352459016393443,0.06373,Medium-Low
E-MEC-02-003,Aarubote,Panchthar,Eastern,0.0,0.004,0.3340935005701254,0.524,0.4230235783633841,0.00819672131147541,0.00865,Lowest
E-SAG-13-018,Chyandada,Khotang,Eastern,0.0,0.003,0.43671607753705816,0.396,0.3966712898751734,0.012295081967213115,0.01328,Lowest
E-SAG-11-005,Bung,Solukhumbu,Eastern,0.001,0.005000000000000001,0.08437856328392246,0.30600000000000005,0.11927877947295418,0.022540983606557378,0.022040000000000004,Lowest
W-DHA-44-026,Huwas,Parbat,Western,0.0,0.005000000000000001,0.6362599771949828,0.248,0.41608876560332864,0.020491803278688527,0.019700000000000002,Lowest
M-RAP-54-016,Jhula,Rukum,Mid-Western,0.0,0.003,0.6989737742303306,0.687,0.7586685159500692,0.00819672131147541,0.0085,Lowest
E-SAG-16-025,Chandralalpur,Siraha,Eastern,0.004,0.006,0.21550741163055875,0.797,0.5409153952843272,0.04713114754098361,0.04777000000000001,Low
C-JAN-18-033,Hatisarwa,Mahottari,Central,0.019000000000000003,0.007000000000000001,0.3603192702394527,0.862,0.6740638002773925,0.09016393442622951,0.09091,Medium-Low
C-JAN-19-055,Kodena,Sarlahi,Central,0.016,0.008,0.346636259977195,0.835,0.6463245492371705,0.08811475409836066,0.08828000000000001,Medium-Low
C-NAR-35-035,Shaktikhor,Chitawan,Central,0.332,0.010000000000000002,0.4800456100342075,0.253,0.32454923717059636,0.2213114754098361,0.22205,High
E-KOS-06-035,Madhyeharsahi,Sunsari,Eastern,0.001,0.006,0.44127708095781076,0.606,0.5450762829403606,0.030737704918032786,0.03111,Low
M-KAR-64-011,Lalutantikot,Kalikot,Mid-Western,0.0,0.006,0.6510832383124288,0.876,0.8599167822468793,0.0,0.0,Lowest
M-RAP-52-018,Dhuwang,Pyuthan,Mid-Western,0.0,0.004,0.5940706955530217,0.532,0.5866851595006933,0.010245901639344263,0.010730000000000002,Lowest
W-LUM-50-036,Jahadi,Kapilbastu,Western,0.002,0.006,0.6465222348916762,0.664,0.710124826629681,0.036885245901639344,0.037930000000000005,Low
W-GAN-39-059,Tulsibhanjyang,Syangja,Western,0.0,0.005000000000000001,0.45952109464082097,0.488,0.47434119278779474,0.020491803278688527,0.021150000000000002,Lowest
W-LUM-51-037,Siddhara,Arghakhanchi,Western,0.0,0.009,0.5644241733181301,0.332,0.4299583911234396,0.0,0.0,Lowest
W-GAN-37-059,Tarkughat,Lamjung,Western,0.036,0.003,0.5484606613454961,0.32000000000000006,0.41192787794729535,0.07377049180327869,0.0748,Medium-Low
F-SET-68-014,Dhamena,Bajhang,Far-Western,0.0,0.003,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
F-SET-68-045,Sunkuda,Bajhang,Far-Western,0.0,0.007000000000000001,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
W-GAN-38-044,Sundhara (Ghiring),Tanahu,Western,0.005000000000000001,0.007000000000000001,0.5997719498289624,0.404,0.5020804438280166,0.05327868852459017,0.05286,Low
C-JAN-22-005,Bhirkot,Dolakha,Central,0.051000000000000004,0.003,0.7251995438996579,0.5860000000000001,0.7045769764216366,0.09221311475409837,0.09207,Medium-Low
M-BHE-57-036,Puraina,Banke,Mid-Western,0.0,0.006,0.6191562143671607,0.8170000000000001,0.8002773925104022,0.0,0.0,Lowest
C-JAN-21-006,Bhirpani,Ramechhap,Central,0.195,0.003,0.6830102622576968,0.606,0.6920943134535368,0.15368852459016394,0.15477000000000002,Medium-High
M-BHE-60-040,Padukasthan,Dailekh,Mid-Western,0.0,0.006,0.7457240592930445,0.759,0.8363384188626907,0.0,0.0,Lowest
C-JAN-21-040,Phulasi,Ramechhap,Central,0.06999999999999999,0.006,0.6830102622576968,0.606,0.6920943134535368,0.13319672131147542,0.13298000000000001,Medium-High
W-LUM-46-030,Digam,Gulmi,Western,0.0,0.005000000000000001,0.6351197263397947,0.333,0.47434119278779474,0.01639344262295082,0.01676,Lowest
E-SAG-15-076,Mainakaderi,Saptari,Eastern,0.001,0.003,0.0,0.667,0.319001386962552,0.02459016393442623,0.02471,Low
C-NAR-32-082,RamoliBairiya,Rautahat,Central,0.024,0.007000000000000001,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.09631147540983606,0.09645000000000001,Medium-Low
C-NAR-33-093,Sinhasani,Bara,Central,0.016,0.006,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.0778688524590164,0.07717000000000002,Medium-Low
E-KOS-08-029,Sudap,Terhathum,Eastern,0.0,0.003,0.3888255416191562,0.504,0.44244105409153944,0.00819672131147541,0.0091,Lowest
E-SAG-14-023,Limpatar,Udayapur,Eastern,0.001,0.003,0.15849486887115166,0.404,0.23300970873786403,0.018442622950819672,0.0184,Lowest
C-NAR-32-065,NarkatiyaGuthi,Rautahat,Central,0.009,0.008,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.07377049180327869,0.07475000000000001,Medium-Low
M-BHE-58-025,Patabhar,Bardiya,Mid-Western,0.0,0.015,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
E-SAG-13-074,Woplukha,Khotang,Eastern,0.0,0.002,0.43671607753705816,0.396,0.3966712898751734,0.012295081967213115,0.01246,Lowest
C-BAG-27-048,Satikhel,Kathmandu,Central,0.15800000000000003,0.004,0.8768529076396807,0.18200000000000002,0.5159500693481275,0.14754098360655737,0.14684,Medium-High
W-DHA-44-032,Kyang,Parbat,Western,0.0,0.002,0.6362599771949828,0.248,0.41608876560332864,0.012295081967213115,0.01319,Lowest
E-SAG-16-089,Rajpur,Siraha,Eastern,0.006,0.005000000000000001,0.21550741163055875,0.797,0.5409153952843272,0.05327868852459017,0.05376,Low
W-GAN-39-022,Fedikhola,Syangja,Western,0.002,0.006,0.45952109464082097,0.488,0.47434119278779474,0.036885245901639344,0.03751,Low
C-JAN-19-062,Mahinathpur,Sarlahi,Central,0.017,0.004,0.346636259977195,0.835,0.6463245492371705,0.06967213114754099,0.06947,Medium-Low
M-BHE-58-005,Bhimapur,Bardiya,Mid-Western,0.0,0.010000000000000002,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
C-BAG-23-016,Dubachour,Sindhupalchok,Central,0.08800000000000001,0.006,0.6476624857468642,0.657,0.7059639389736476,0.14344262295081966,0.1441,Medium-High
C-BAG-28-004,Belkot,Nuwakot,Central,0.15400000000000003,0.008,0.540478905359179,0.585,0.5908460471567267,0.18237704918032788,0.18320000000000003,High
M-BHE-61-002,BhagawatiTol,Jajarkot,Mid-Western,0.0,0.004,0.8757126567844926,0.8460000000000001,0.9750346740638002,0.00819672131147541,0.00823,Lowest
W-LUM-48-033,Kotathar,Nawalparasi,Western,0.026000000000000002,0.003,0.5062713797035348,0.351,0.40776699029126207,0.06762295081967214,0.06849,Medium-Low
C-NAR-32-077,PrempurGunahi,Rautahat,Central,0.014000000000000002,0.007000000000000001,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.08401639344262295,0.08396,Medium-Low
C-NAR-33-051,Kakadi,Bara,Central,0.021,0.004,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.07581967213114754,0.07635,Medium-Low
M-KAR-66-009,Kalika,Humla,Mid-Western,0.0,0.003,0.43671607753705816,1.0,0.8155339805825242,0.006147540983606557,0.0056500000000000005,Lowest
W-DHA-45-034,Khunga,Baglung,Western,0.0,0.004,0.8129988597491449,0.476,0.680998613037448,0.020491803278688527,0.01987,Lowest
C-BAG-28-037,Likhu,Nuwakot,Central,0.08600000000000001,0.003,0.540478905359179,0.585,0.5908460471567267,0.10245901639344263,0.10347,Medium-Low
C-JAN-22-009,Bulung,Dolakha,Central,0.033,0.002,0.7251995438996579,0.5860000000000001,0.7045769764216366,0.07377049180327869,0.07384,Medium-Low
F-SET-67-015,Jugada,Bajura,Far-Western,0.0,0.005000000000000001,0.7879133409350056,0.8800000000000001,0.9459084604715672,0.0,0.0,Lowest
F-SET-67-006,Bramhatola,Bajura,Far-Western,0.0,0.007000000000000001,0.7879133409350056,0.8800000000000001,0.9459084604715672,0.0,0.0,Lowest
M-BHE-59-039,Pamka,Surkhet,Mid-Western,0.0,0.002,0.5233751425313569,0.269,0.36199722607489604,0.004098360655737705,0.005000000000000001,Lowest
F-SET-68-024,Kotbhairab,Bajhang,Far-Western,0.0,0.004,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
E-SAG-15-101,Rautahat,Saptari,Eastern,0.003,0.004,0.0,0.667,0.319001386962552,0.03278688524590164,0.03232,Low
M-BHE-58-014,KhairiChandanpur,Bardiya,Mid-Western,0.0,0.007000000000000001,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
C-JAN-20-020,Jarayotar,Sindhuli,Central,0.007000000000000001,0.007000000000000001,0.4583808437856329,0.655,0.5894590846047156,0.06352459016393443,0.0637,Medium-Low
E-SAG-15-098,Ramnagar,Saptari,Eastern,0.003,0.003,0.0,0.667,0.319001386962552,0.02868852459016394,0.02859,Low
C-BAG-30-013,Gajuri,Dhading,Central,0.35000000000000003,0.010000000000000002,0.6442417331813,0.515,0.6061026352288488,0.26434426229508196,0.26491,High
M-BHE-58-028,Sivapur,Bardiya,Mid-Western,0.0,0.008,0.395667046750285,0.48200000000000004,0.4313453536754508,0.0,0.0,Lowest
W-DHA-44-050,ThanaMaulo,Parbat,Western,0.0,0.001,0.6362599771949828,0.248,0.41608876560332864,0.012295081967213115,0.0125,Lowest
M-RAP-52-047,Torwang,Pyuthan,Mid-Western,0.0,0.004,0.5940706955530217,0.532,0.5866851595006933,0.012295081967213115,0.01171,Lowest
E-MEC-01-025,Nidhuradin,Taplejung,Eastern,0.0,0.003,0.33637400228050174,0.303,0.27184466019417475,0.00819672131147541,0.00889,Lowest
C-NAR-33-050,Kachorwa,Bara,Central,0.009,0.011000000000000001,0.42873432155074115,0.7200000000000001,0.6158113730929264,0.0819672131147541,0.08224000000000001,Medium-Low
F-SET-68-020,Kanda,Bajhang,Far-Western,0.0,0.002,0.8631698973774231,0.7050000000000001,0.869625520110957,0.0,0.0,Lowest
C-NAR-32-097,Tengraha,Rautahat,Central,0.013000000000000001,0.006,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.0778688524590164,0.07788,Medium-Low
W-DHA-45-014,Bowang,Baglung,Western,0.0,0.006,0.8129988597491449,0.476,0.680998613037448,0.01639344262295082,0.01589,Lowest
F-SET-69-066,Siudi,Achham,Far-Western,0.0,0.005000000000000001,0.830102622576967,0.9210000000000002,0.9999999999999999,0.0,0.0,Lowest
E-MEC-04-042,Rajgadh,Jhapa,Eastern,0.0,0.016,0.05017103762827824,0.16200000000000003,0.0,0.0,0.0,Lowest
C-BAG-23-055,Pipaldanda,Sindhupalchok,Central,0.132,0.003,0.6476624857468642,0.657,0.7059639389736476,0.13729508196721313,0.1384,Medium-High
W-GAN-41-010,Pisang,Manang,Western,0.001,0.0,0.3728620296465223,0.275,0.27461858529819694,0.00819672131147541,0.00898,Lowest
F-SET-67-019,Kolti,Bajura,Far-Western,0.0,0.007000000000000001,0.7879133409350056,0.8800000000000001,0.9459084604715672,0.0,0.0,Lowest
M-BHE-61-005,Dandagaun,Jajarkot,Mid-Western,0.0,0.007000000000000001,0.8757126567844926,0.8460000000000001,0.9750346740638002,0.010245901639344263,0.010110000000000001,Lowest
M-RAP-56-006,Dharna,Dang,Mid-Western,0.0,0.007000000000000001,0.483466362599772,0.562,0.5395284327323161,0.018442622950819672,0.01767,Lowest
E-KOS-07-028,Muga,Dhankuta,Eastern,0.0,0.004,0.33067274800456103,0.338,0.2912621359223301,0.012295081967213115,0.011470000000000001,Lowest
C-NAR-32-027,FatuwaHarsaha,Rautahat,Central,0.019000000000000003,0.004,0.3660205245153934,0.9140000000000001,0.7128987517337031,0.0778688524590164,0.07795,Medium-Low
F-SET-70-004,Basudevi,Doti,Far-Western,0.0,0.003,0.8665906499429874,0.8260000000000001,0.9570041608876559,0.0,0.0,Lowest
